RegionName,Date,Predicted_Value
Eau Claire,2025-07-31,303485.4307231381
Eau Claire,2025-08-31,298341.75745916786
Waterloo,2025-03-31,194498.58322268256
Waterloo,2025-04-30,185518.60799725493
Waterloo,2025-05-31,198766.2749970806
Waterloo,2025-06-30,219186.37206746437
Waterloo,2025-07-31,208073.4799200574
Waterloo,2025-08-31,203691.74589886688
Coeur d'Alene,2025-03-31,541795.2794150918
Coeur d'Alene,2025-04-30,569118.9923341239
Coeur d'Alene,2025-05-31,563764.8196242644
Coeur d'Alene,2025-06-30,572848.5210312634
Coeur d'Alene,2025-07-31,573500.9524252848
Coeur d'Alene,2025-08-31,550229.2789906817
East Stroudsburg,2025-03-31,302682.932238
East Stroudsburg,2025-04-30,306187.39872452343
East Stroudsburg,2025-05-31,298237.9519072413
East Stroudsburg,2025-06-30,317483.85412698926
East Stroudsburg,2025-07-31,317131.4791651905
East Stroudsburg,2025-08-31,306703.245141425
Pueblo,2025-03-31,295960.913464791
Pueblo,2025-04-30,287713.267674338
Pueblo,2025-05-31,315625.76754599856
Pueblo,2025-06-30,308765.2979567239
Pueblo,2025-07-31,302637.18289964687
Pueblo,2025-08-31,305404.9949890959
Wausau,2025-03-31,218701.75949607283
Wausau,2025-04-30,246400.0850271276
Wausau,2025-05-31,246229.6455551553
Wausau,2025-06-30,252309.9169846132
Wausau,2025-07-31,242154.35899808127
Wausau,2025-08-31,252017.20513776076
Kahului,2025-03-31,1107319.4531064443
Kahului,2025-04-30,1163544.7489796465
Kahului,2025-05-31,1172345.0276640512
Kahului,2025-06-30,1283800.64369728
Kahului,2025-07-31,1078245.92807701
Kahului,2025-08-31,1169694.4654893389
Janesville,2025-03-31,231241.89006515997
Janesville,2025-04-30,246296.38402107937
Janesville,2025-05-31,256324.2469278014
Janesville,2025-06-30,272971.0990218879
Janesville,2025-07-31,270999.3956012108
Janesville,2025-08-31,267102.28116461635
Sebastian,2025-03-31,379764.8351690164
Sebastian,2025-04-30,387475.3195397869
Sebastian,2025-05-31,379940.4233360846
Sebastian,2025-06-30,378796.1001241156
Sebastian,2025-07-31,363547.5923884075
Sebastian,2025-08-31,337032.1723447693
Madera,2025-03-31,420087.8989567137
Madera,2025-04-30,425232.0267497196
Madera,2025-05-31,426988.98860746046
Madera,2025-06-30,422928.10353922937
Madera,2025-07-31,425465.31200928986
Madera,2025-08-31,424990.7991022376
Chambersburg,2025-03-31,267370.294486522
Chambersburg,2025-04-30,261524.11069039183
Chambersburg,2025-05-31,286751.3823333556
Chambersburg,2025-06-30,277688.02273643034
Chambersburg,2025-07-31,286617.7471798988
Chambersburg,2025-08-31,276648.5667376426
Idaho Falls,2025-03-31,395412.1326875806
Idaho Falls,2025-04-30,405004.3770437254
Idaho Falls,2025-05-31,422432.1624025152
Idaho Falls,2025-06-30,415651.24586113176
Idaho Falls,2025-07-31,446823.50058001146
Idaho Falls,2025-08-31,427700.7581089444
Grand Junction,2025-03-31,394529.3709435538
Grand Junction,2025-04-30,422754.7340284268
Grand Junction,2025-05-31,428927.06663077086
Grand Junction,2025-06-30,435721.2515786848
Grand Junction,2025-07-31,433182.41489668976
Grand Junction,2025-08-31,419101.7798899717
Elizabethtown,2025-03-31,255598.7127189892
Elizabethtown,2025-04-30,260874.9826351055
Elizabethtown,2025-05-31,278841.594342935
Elizabethtown,2025-06-30,297847.09450680105
Elizabethtown,2025-07-31,276355.26723872474
Elizabethtown,2025-08-31,256161.03796810785
Niles,2025-03-31,255703.91602863895
Niles,2025-04-30,268343.4602530828
Niles,2025-05-31,282712.38598843466
Niles,2025-06-30,287356.52051737264
Niles,2025-07-31,279858.0418205004
Niles,2025-08-31,287653.44286693266
Monroe,2025-03-31,234711.36490898865
Monroe,2025-04-30,246740.2580910728
Monroe,2025-05-31,265177.2085643223
Monroe,2025-06-30,256975.93981164377
Monroe,2025-07-31,260588.8603219097
Monroe,2025-08-31,267057.7347337999
Santa Fe,2025-03-31,578622.1997875358
Santa Fe,2025-04-30,635260.2857464994
Santa Fe,2025-05-31,611566.2717550668
Santa Fe,2025-06-30,612680.718537858
Santa Fe,2025-07-31,631051.7858034214
Santa Fe,2025-08-31,606885.4559431933
Alexandria,2025-03-31,188383.5092086997
Alexandria,2025-04-30,172433.7432131528
Alexandria,2025-05-31,194579.8973160077
Alexandria,2025-06-30,188719.69822476557
Alexandria,2025-07-31,193229.0270953364
Alexandria,2025-08-31,176485.2637930837
Traverse City,2025-03-31,374017.1266806685
Traverse City,2025-04-30,423862.44665615045
Traverse City,2025-05-31,442694.8541295204
Traverse City,2025-06-30,433138.9283084482
Traverse City,2025-07-31,462207.2835413093
Traverse City,2025-08-31,449263.8355410269
Homosassa Springs,2025-03-31,274549.6265433617
Homosassa Springs,2025-04-30,271903.0466176969
Homosassa Springs,2025-05-31,265373.3918467935
Homosassa Springs,2025-06-30,288465.32329413167
Homosassa Springs,2025-07-31,281946.760844997
Homosassa Springs,2025-08-31,263185.94981312426
Jefferson City,2025-03-31,240877.7320049958
Jefferson City,2025-04-30,258519.2161745944
Jefferson City,2025-05-31,269307.8481522131
Jefferson City,2025-06-30,276995.1814215104
Jefferson City,2025-07-31,267590.4041356176
Jefferson City,2025-08-31,269427.039004263
Dothan,2025-03-31,192120.5925951409
Dothan,2025-04-30,217837.275523562
Dothan,2025-05-31,203183.4197463021
Dothan,2025-06-30,225724.2704394492
Dothan,2025-07-31,197594.04859403693
Dothan,2025-08-31,210082.53650500716
Ottawa,2025-03-31,157726.39680114077
Ottawa,2025-04-30,151037.7056501091
Ottawa,2025-05-31,164868.92031483274
Ottawa,2025-06-30,156634.81274705456
Ottawa,2025-07-31,162840.10428654857
Ottawa,2025-08-31,167318.77090584807
Valdosta,2025-03-31,231752.26589087045
Valdosta,2025-04-30,234167.19427435315
Valdosta,2025-05-31,236696.79576868564
Valdosta,2025-06-30,263465.7880271966
Valdosta,2025-07-31,252652.6930020388
Valdosta,2025-08-31,245447.35700662184
Flagstaff,2025-03-31,597525.6478414872
Flagstaff,2025-04-30,610180.4048551967
Flagstaff,2025-05-31,634044.7311083631
Flagstaff,2025-06-30,606547.2064885731
Flagstaff,2025-07-31,627696.4822412069
Flagstaff,2025-08-31,629017.7231514306
Rocky Mount,2025-03-31,168180.14454270777
Rocky Mount,2025-04-30,175375.8317081156
Rocky Mount,2025-05-31,188804.97245234493
Rocky Mount,2025-06-30,169200.43521042902
Rocky Mount,2025-07-31,205387.0423508661
Rocky Mount,2025-08-31,177024.0901075398
Pottsville,2025-03-31,135397.4322835412
Pottsville,2025-04-30,130017.96861264472
Pottsville,2025-05-31,123208.64538118
Pottsville,2025-06-30,138652.91546137453
Pottsville,2025-07-31,139613.12074061207
Pottsville,2025-08-31,135289.9616084486
Morristown,2025-03-31,291302.7614664117
Morristown,2025-04-30,296732.52788000426
Morristown,2025-05-31,305982.0813604689
Morristown,2025-06-30,302019.268098367
Morristown,2025-07-31,296280.7824069718
Morristown,2025-08-31,296705.6691878049
Winchester,2025-03-31,380251.93696579314
Winchester,2025-04-30,399884.1731473823
Winchester,2025-05-31,396327.39909176814
Winchester,2025-06-30,409549.8794547633
Winchester,2025-07-31,405031.8527270728
Winchester,2025-08-31,412456.5136649052
Rapid City,2025-03-31,357488.1828089846
Rapid City,2025-04-30,374493.1106588007
Rapid City,2025-05-31,381473.3270303353
Rapid City,2025-06-30,385222.4051095179
Rapid City,2025-07-31,370488.6748573572
Rapid City,2025-08-31,385082.5058199152
Sumter,2025-03-31,207796.1550152451
Sumter,2025-04-30,214932.54780327863
Sumter,2025-05-31,213120.31081099992
Sumter,2025-06-30,234228.1597051826
Sumter,2025-07-31,231241.5259513876
Sumter,2025-08-31,220918.99915912928
Battle Creek,2025-03-31,165352.64896598365
Battle Creek,2025-04-30,168348.12229101348
Battle Creek,2025-05-31,180385.8044114807
Battle Creek,2025-06-30,189628.807244966
Battle Creek,2025-07-31,187735.8848561445
Battle Creek,2025-08-31,178078.2852466278
Sherman,2025-03-31,284547.01183668006
Sherman,2025-04-30,299871.87947928853
Sherman,2025-05-31,292414.9572185177
Sherman,2025-06-30,293741.55734772334
Sherman,2025-07-31,275026.4674082103
Sherman,2025-08-31,298602.3826012897
Jonesboro,2025-03-31,206268.9739823909
Jonesboro,2025-04-30,217421.7007742957
Jonesboro,2025-05-31,213360.73076822303
Jonesboro,2025-06-30,210084.9956733958
Jonesboro,2025-07-31,212275.86505865376
Jonesboro,2025-08-31,203498.61294188144
Bismarck,2025-03-31,304920.0464798315
Bismarck,2025-04-30,327593.6752554138
Bismarck,2025-05-31,311167.1066285253
Bismarck,2025-06-30,316238.20412943093
Bismarck,2025-07-31,320554.69008836726
Bismarck,2025-08-31,341529.1431614326
Mount Vernon,2025-03-31,580920.5695381612
Mount Vernon,2025-04-30,643975.2411139675
Mount Vernon,2025-05-31,602280.9058246186
Mount Vernon,2025-06-30,613037.6986350699
Mount Vernon,2025-07-31,595100.8259580686
Mount Vernon,2025-08-31,614698.5346013698
The Villages,2025-03-31,406697.2783022695
The Villages,2025-04-30,403117.0987025876
The Villages,2025-05-31,409012.9842278386
The Villages,2025-06-30,401344.7655767465
The Villages,2025-07-31,406685.4152160564
The Villages,2025-08-31,415032.62645852106
Lawton,2025-03-31,149653.12155207634
Lawton,2025-04-30,146485.09898259133
Lawton,2025-05-31,156949.92647173587
Lawton,2025-06-30,160662.0650400648
Lawton,2025-07-31,156271.57738426913
Lawton,2025-08-31,158889.00672161928
Sierra Vista,2025-03-31,260205.80404652053
Sierra Vista,2025-04-30,275727.7115656677
Sierra Vista,2025-05-31,266269.6750181881
Sierra Vista,2025-06-30,265111.5073234206
Sierra Vista,2025-07-31,275167.3614259886
Sierra Vista,2025-08-31,268318.5381139304
New Bern,2025-03-31,279044.0981952918
New Bern,2025-04-30,273842.6281924309
New Bern,2025-05-31,285928.71124362043
New Bern,2025-06-30,291343.3232637494
New Bern,2025-07-31,281619.63913376693
New Bern,2025-08-31,286481.0831787641
Wenatchee,2025-03-31,533300.5773319602
Wenatchee,2025-04-30,550539.9542873228
Wenatchee,2025-05-31,531860.0416009104
Wenatchee,2025-06-30,616019.206131601
Wenatchee,2025-07-31,569160.8073425904
Wenatchee,2025-08-31,587193.368110189
Holland,2025-03-31,309295.07985019806
Holland,2025-04-30,324825.06441265484
Holland,2025-05-31,327665.3319903664
Holland,2025-06-30,335123.5782981223
Holland,2025-07-31,335496.78386041534
Holland,2025-08-31,322022.6006324671
Goldsboro,2025-03-31,234407.36548808063
Goldsboro,2025-04-30,220280.4257792412
Goldsboro,2025-05-31,245001.44773867316
Goldsboro,2025-06-30,255952.2064574571
Goldsboro,2025-07-31,227638.13371650456
Goldsboro,2025-08-31,254172.3958757532
Brunswick,2025-03-31,361950.6888998448
Brunswick,2025-04-30,357853.1341410624
Brunswick,2025-05-31,386473.3392447907
Brunswick,2025-06-30,354348.7888308063
Brunswick,2025-07-31,349607.250942386
Brunswick,2025-08-31,347765.923995851
Roseburg,2025-03-31,315825.6161127386
Roseburg,2025-04-30,315208.17441298923
Roseburg,2025-05-31,354207.03860940645
Roseburg,2025-06-30,362589.590187939
Roseburg,2025-07-31,333601.41089896986
Roseburg,2025-08-31,347816.2219677064
Tullahoma,2025-03-31,294692.46364031924
Tullahoma,2025-04-30,303649.54674316605
Tullahoma,2025-05-31,314654.89440219017
Tullahoma,2025-06-30,312174.4123613855
Tullahoma,2025-07-31,323637.0042832484
Tullahoma,2025-08-31,300828.65677093726
Decatur,2025-03-31,110774.57653404778
Decatur,2025-04-30,122406.61508088044
Decatur,2025-05-31,121156.36847798454
Decatur,2025-06-30,132764.4977509968
Decatur,2025-07-31,126080.4598474091
Decatur,2025-08-31,123045.5188048966
LaGrange,2025-03-31,195862.79675258097
LaGrange,2025-04-30,204157.315405344
LaGrange,2025-05-31,207650.728671818
LaGrange,2025-06-30,217809.33171168945
LaGrange,2025-07-31,214224.0041536561
LaGrange,2025-08-31,216994.74676845557
Truckee,2025-03-31,576143.2342755087
Truckee,2025-04-30,629984.5102529685
Truckee,2025-05-31,597989.3137095865
Truckee,2025-06-30,673065.933875652
Truckee,2025-07-31,681500.1320908455
Truckee,2025-08-31,637124.1702167876
Sebring,2025-03-31,235860.3200496399
Sebring,2025-04-30,237826.7116719136
Sebring,2025-05-31,228242.71795934543
Sebring,2025-06-30,243083.9938892908
Sebring,2025-07-31,240357.10620486503
Sebring,2025-08-31,224803.1542602783
Cheyenne,2025-03-31,358070.981723673
Cheyenne,2025-04-30,355845.21441418614
Cheyenne,2025-05-31,379278.46339553554
Cheyenne,2025-06-30,394143.28405636136
Cheyenne,2025-07-31,381654.0648402581
Cheyenne,2025-08-31,370894.3509431145
Hot Springs,2025-03-31,253603.56964109963
Hot Springs,2025-04-30,262974.2392985207
Hot Springs,2025-05-31,261179.41096686144
Hot Springs,2025-06-30,263442.29774333624
Hot Springs,2025-07-31,263656.2876904581
Hot Springs,2025-08-31,271700.78593688284
Pinehurst,2025-03-31,462469.2071817082
Pinehurst,2025-04-30,467666.0071180207
Pinehurst,2025-05-31,505349.05758563016
Pinehurst,2025-06-30,467119.5767964173
Pinehurst,2025-07-31,471947.04813049786
Pinehurst,2025-08-31,479957.84812401177
Rome,2025-03-31,226601.6374731158
Rome,2025-04-30,231290.54372649227
Rome,2025-05-31,253506.9199332516
Rome,2025-06-30,243395.6962739143
Rome,2025-07-31,234197.59435626777
Rome,2025-08-31,243435.2383713947
Sevierville,2025-03-31,414720.3592703844
Sevierville,2025-04-30,422056.0907806842
Sevierville,2025-05-31,419906.4329693057
Sevierville,2025-06-30,417622.4522375053
Sevierville,2025-07-31,396290.38795955
Sevierville,2025-08-31,381892.8627617795
Ocean City,2025-03-31,587893.4860348407
Ocean City,2025-04-30,679420.8927991668
Ocean City,2025-05-31,660038.4568771592
Ocean City,2025-06-30,633286.442552809
Ocean City,2025-07-31,652516.8690026259
Ocean City,2025-08-31,647144.5046112784
Oak Harbor,2025-03-31,555897.4094171183
Oak Harbor,2025-04-30,590324.6986098761
Oak Harbor,2025-05-31,626856.4202430272
Oak Harbor,2025-06-30,636236.0530586491
Oak Harbor,2025-07-31,602782.2587666218
Oak Harbor,2025-08-31,646534.2603041863
Kokomo,2025-03-31,176352.89718028685
Kokomo,2025-04-30,184577.02295157232
Kokomo,2025-05-31,186361.23134674825
Kokomo,2025-06-30,197703.12244589883
Kokomo,2025-07-31,198792.44095323968
Kokomo,2025-08-31,206292.20349189176
Key West,2025-03-31,970969.176053212
Key West,2025-04-30,972187.2243783926
Key West,2025-05-31,1001377.579488298
Key West,2025-06-30,959866.5814706596
Key West,2025-07-31,917029.792281108
Key West,2025-08-31,907023.4014647854
Seneca,2025-03-31,292080.3767653142
Seneca,2025-04-30,314700.01147932163
Seneca,2025-05-31,335473.5977203845
Seneca,2025-06-30,303763.60113195423
Seneca,2025-07-31,344551.16142477875
Seneca,2025-08-31,296350.8213121206
Heber,2025-03-31,1138425.7516871707
Heber,2025-04-30,1233378.597342896
Heber,2025-05-31,1071865.608401402
Heber,2025-06-30,1152865.694766356
Heber,2025-07-31,1167753.1936848983
Heber,2025-08-31,1069937.606840203
Morehead City,2025-03-31,500048.7315987012
Morehead City,2025-04-30,524970.9242583268
Morehead City,2025-05-31,462853.5255808684
Morehead City,2025-06-30,481167.6204174215
Morehead City,2025-07-31,478386.1623194928
Morehead City,2025-08-31,481744.54537803365
Georgetown,2025-03-31,408884.17433884
Georgetown,2025-04-30,419043.59630729415
Georgetown,2025-05-31,448563.3875292095
Georgetown,2025-06-30,424586.8737763537
Georgetown,2025-07-31,443849.14753969177
Georgetown,2025-08-31,436700.05397745257
Kill Devil Hills,2025-03-31,630929.2905780644
Kill Devil Hills,2025-04-30,646584.1776110458
Kill Devil Hills,2025-05-31,649673.3832520711
Kill Devil Hills,2025-06-30,637908.8277414831
Kill Devil Hills,2025-07-31,643355.5449449853
Kill Devil Hills,2025-08-31,659133.8501470112
Breckenridge,2025-03-31,980349.5387781904
Breckenridge,2025-04-30,1144877.169759903
Breckenridge,2025-05-31,1031713.0303746111
Breckenridge,2025-06-30,1067937.8384772614
Breckenridge,2025-07-31,1088729.1966606565
Breckenridge,2025-08-31,1056520.5845577132
